Date,Portfolio_Value
2024-04-02,7.36872047809437
2024-04-03,7.4571516076759385
2024-04-04,7.610104383708196
2024-04-05,7.671701987895543
2024-04-08,7.847631682430214
2024-04-09,8.004706156075198
2024-04-10,7.967047339749712
2024-04-12,8.036019798263938
2024-04-15,7.90232525596271
2024-04-16,8.039760868028882
2024-04-18,8.092923667132608
2024-04-19,8.263981836882408
2024-04-22,8.448185382416055
2024-04-23,8.675210141211428
2024-04-24,8.786713856469754
2024-04-25,8.927271810997773
2024-04-26,8.993979150911025
2024-04-29,9.049408021904656
2024-04-30,9.112826888965127
2024-04-30,9.117943272028178
2024-05-02,9.171000537650638
2024-05-03,9.282900969798336
2024-05-06,9.267255679559788
2024-05-07,9.182557133837973
2024-05-08,9.258164149797132
2024-05-09,9.009483273956349
2024-05-10,8.979081483011022
2024-05-13,8.971360437978078
2024-05-14,9.244367543931395
2024-05-15,9.283989339413422
2024-05-16,9.368779404942561
2024-05-17,9.448105664879328
2024-05-21,9.620625545476276
2024-05-22,9.514148512378723
2024-05-23,9.555279977426899
2024-05-24,9.67687368533902
2024-05-27,9.683607773266255
2024-05-28,9.51421932572125
2024-05-29,9.609151116728526
2024-05-30,9.523264810160779
2024-05-31,9.605043762992965
2024-05-31,9.636057231465545
2024-06-03,9.66652424074813
2024-06-04,9.160655762743318
2024-06-05,9.078838275063928
2024-06-06,9.248857447757151
2024-06-07,9.401576626419404
2024-06-10,9.590940254997868
2024-06-11,9.810161970509006
2024-06-12,10.048798280924267
2024-06-13,10.140180650772795
2024-06-14,10.225648851387913
2024-06-18,10.35314405965967
2024-06-19,10.38368662599582
2024-06-20,10.4634192733269
2024-06-21,10.51808783864703
2024-06-24,10.56315233054709
2024-06-25,10.537065029637404
2024-06-26,10.525320952546792
2024-06-27,10.526115568478309
2024-06-28,10.634428398255139
2024-07-01,10.695650718795667
2024-07-02,10.734573276951098
2024-07-03,10.7870369481558
2024-07-04,10.81765401719
2024-07-05,10.886709963099582
2024-07-08,10.921931628526346
2024-07-09,10.856933746374379
2024-07-10,10.814575213916779
2024-07-11,11.011721638233144
2024-07-12,11.049684153251556
2024-07-15,10.942396997191377
2024-07-16,10.873822980375193
2024-07-18,10.693540753684806
2024-07-19,10.524411278630192
2024-07-22,10.551509772201118
2024-07-23,10.45346038587105
2024-07-24,10.696618309172493
2024-07-25,10.749160832693006
2024-07-26,10.933779412112559
2024-07-29,11.128208821016175
2024-07-30,11.331992950866624
2024-07-31,11.427605179980912
2024-07-31,11.495685825154643
2024-08-01,11.473639527618115
2024-08-02,11.470159791753124
2024-08-05,11.100656677411491
2024-08-06,11.000765803186923
2024-08-07,11.202603089418693
2024-08-08,11.213599060078302
2024-08-09,11.370667216173379
2024-08-12,11.447358224162532
2024-08-13,11.337558593169675
2024-08-14,11.289150880020099
2024-08-16,11.329223174482635
2024-08-19,11.423985797213186
2024-08-20,11.408429413010785
2024-08-21,11.544071643397453
2024-08-22,11.583271330530406
2024-08-23,11.650624905804316
2024-08-26,11.613778122730244
2024-08-27,11.71151836018704
2024-08-28,11.773991873831536
2024-08-29,11.641842066643726
2024-08-30,11.6668132814858
2024-09-02,11.612307323817559
2024-09-03,11.637781551349846
2024-09-04,11.66177625320078
2024-09-05,11.73847978379358
2024-09-06,11.578507403634438
2024-09-09,11.495605322095669
2024-09-10,11.525847901130353
2024-09-11,11.493062330379587
2024-09-12,11.484783589216054
2024-09-13,11.599959618958849
2024-09-16,11.678893460986924
2024-09-17,11.693933685597122
2024-09-18,11.59517411589807
2024-09-19,11.344287691508663
2024-09-20,11.550789503922205
2024-09-23,11.617702641589487
2024-09-24,11.662905300188283
2024-09-25,11.68748598877463
2024-09-26,11.588644836919824
2024-09-27,11.542088814308766
2024-09-30,11.601742775254717
2024-09-30,11.653284729937809
2024-10-01,11.749333489984213
2024-10-03,11.640200242029772
2024-10-04,11.537996962817692
2024-10-07,11.134246762306155
2024-10-08,11.18706986243735
2024-10-09,11.43271011043556
2024-10-10,11.53655358889439
2024-10-11,11.575760793837373
2024-10-14,11.668553960422956
2024-10-15,11.79828716742954
2024-10-16,11.949560708926258
2024-10-17,11.855942168290255
2024-10-18,11.864613565754842
2024-10-21,11.625314402109943
2024-10-22,11.247105858037166
2024-10-23,11.405437985372187
2024-10-24,11.217193626159018
2024-10-25,10.928666244823221
2024-10-28,11.020666984621508
2024-10-29,11.182912322707242
2024-10-30,11.389430042880676
2024-10-31,11.64313696200452
2024-10-31,11.879513034765477
2024-11-01,12.175711105085758
2024-11-04,12.232143068320367
2024-11-05,12.470817675185948
2024-11-06,12.700722388368375
2024-11-07,12.67875122249737
2024-11-08,12.532964516947285
2024-11-11,12.5743388428147
2024-11-12,12.660111537254165
2024-11-13,12.436528075665885
2024-11-14,12.467062062488674
2024-11-18,12.564414664718996
2024-11-19,12.61936974869013
2024-11-21,12.512112681469034
2024-11-22,12.597603139297885
2024-11-25,12.742314401704222
2024-11-26,12.78946418369185
2024-11-27,12.934788132343753
2024-11-28,13.057896328045814
2024-11-29,13.244120962976845
2024-12-02,13.627076621351298
2024-12-03,13.916684953490607
2024-12-04,14.032379214474402
2024-12-05,14.184045879981156
2024-12-06,14.393344851736227
2024-12-09,14.575112679378185
